date,country,region,place,cases,deaths,recoveries
2020-04-11,US,Georgia,Long,1,0,0
2020-04-11,US,Arkansas,Lonoke,27,0,0
2020-04-11,US,Ohio,Lorain,161,5,0
2020-04-11,US,New Mexico,Los Alamos,4,0,0
2020-04-11,US,California,Los Angeles,8453,244,0
2020-04-11,US,Tennessee,Loudon,16,0,0
2020-04-11,US,Virginia,Loudoun,296,5,0
2020-04-11,US,Iowa,Louisa,70,0,0
2020-04-11,US,Virginia,Louisa,25,0,0
2020-04-11,US,Oklahoma,Love,2,0,0
2020-04-11,US,Alabama,Lowndes,14,0,0
2020-04-11,US,Georgia,Lowndes,59,2,0
2020-04-11,US,Mississippi,Lowndes,22,0,0
2020-04-11,US,Texas,Lubbock,249,13,0
2020-04-11,US,Ohio,Lucas,490,21,0
2020-04-11,US,Michigan,Luce,1,0,0
2020-04-11,US,Georgia,Lumpkin,9,0,0
2020-04-11,US,New Mexico,Luna,2,0,0
2020-04-11,US,Virginia,Lunenburg,3,0,0
2020-04-11,US,Pennsylvania,Luzerne,1372,17,0
2020-04-11,US,Pennsylvania,Lycoming,20,0,0
2020-04-11,US,South Dakota,Lyman,2,0,0
2020-04-11,US,Virginia,Lynchburg,31,0,0
2020-04-11,US,Texas,Lynn,5,0,0
2020-04-11,US,Iowa,Lyon,2,0,0
2020-04-11,US,Kansas,Lyon,27,0,0
2020-04-11,US,Kentucky,Lyon,6,0,0
2020-04-11,US,Minnesota,Lyon,5,0,0
2020-04-11,US,Nevada,Lyon,6,0,0
2020-04-11,US,Michigan,Mackinac,4,0,0
2020-04-11,US,Michigan,Macomb,3164,209,0
2020-04-11,US,Alabama,Macon,11,1,0
2020-04-11,US,Georgia,Macon,19,0,0
2020-04-11,US,Illinois,Macon,23,1,0
2020-04-11,US,Missouri,Macon,2,0,0
2020-04-11,US,North Carolina,Macon,2,1,0
2020-04-11,US,Tennessee,Macon,23,2,0
2020-04-11,US,Illinois,Macoupin,14,0,0
2020-04-11,US,California,Madera,32,2,0
2020-04-11,US,Alabama,Madison,186,3,0
2020-04-11,US,Arkansas,Madison,1,0,0
2020-04-11,US,Florida,Madison,14,0,0
2020-04-11,US,Georgia,Madison,10,1,0
2020-04-11,US,Idaho,Madison,5,0,0
2020-04-11,US,Illinois,Madison,103,2,0
2020-04-11,US,Indiana,Madison,235,13,0
2020-04-11,US,Iowa,Madison,2,0,0
2020-04-11,US,Kentucky,Madison,14,1,0
2020-04-11,US,Louisiana,Madison,2,0,0
2020-04-11,US,Mississippi,Madison,99,2,0
2020-04-11,US,Missouri,Madison,1,0,0
2020-04-11,US,Montana,Madison,8,1,0
2020-04-11,US,Nebraska,Madison,6,2,0
2020-04-11,US,New York,Madison,102,3,0
2020-04-11,US,Ohio,Madison,23,3,0
2020-04-11,US,Tennessee,Madison,56,0,0
2020-04-11,US,Texas,Madison,1,0,0
2020-04-11,US,Virginia,Madison,6,0,0
2020-04-11,US,Iowa,Mahaska,4,0,0
2020-04-11,US,Minnesota,Mahnomen,1,0,0
2020-04-11,US,Ohio,Mahoning,375,31,0
2020-04-11,US,Oklahoma,Major,1,0,0
2020-04-11,US,Oregon,Malheur,2,0,0
2020-04-11,US,Virginia,Manassas,34,0,0
2020-04-11,US,Virginia,Manassas Park,10,0,0
2020-04-11,US,Florida,Manatee,203,13,0
2020-04-11,US,Michigan,Manistee,9,0,0
2020-04-11,US,Wisconsin,Manitowoc,3,0,0
2020-04-11,US,Wisconsin,Marathon,13,0,0
2020-04-11,US,Alabama,Marengo,19,1,0
2020-04-11,US,Arizona,Maricopa,1891,47,0
2020-04-11,US,Missouri,Maries,2,0,0
2020-04-11,US,California,Marin,154,10,0
2020-04-11,US,Wisconsin,Marinette,3,0,0
2020-04-11,US,Alabama,Marion,42,3,0
2020-04-11,US,Arkansas,Marion,1,0,0
2020-04-11,US,Florida,Marion,83,2,0
2020-04-11,US,Georgia,Marion,10,0,0
2020-04-11,US,Illinois,Marion,13,0,0
2020-04-11,US,Indiana,Marion,2742,118,0
2020-04-11,US,Iowa,Marion,3,0,0
2020-04-11,US,Kansas,Marion,3,0,0
2020-04-11,US,Kentucky,Marion,4,0,0
2020-04-11,US,Mississippi,Marion,17,0,0
2020-04-11,US,Ohio,Marion,49,0,0
2020-04-11,US,Oregon,Marion,246,9,0
2020-04-11,US,South Carolina,Marion,6,1,0
2020-04-11,US,Tennessee,Marion,24,1,0
2020-04-11,US,West Virginia,Marion,32,1,0
2020-04-11,US,South Carolina,Marlboro,13,0,0
2020-04-11,US,Michigan,Marquette,21,2,0
2020-04-11,US,Wisconsin,Marquette,2,0,0
2020-04-11,US,Alabama,Marshall,82,2,0
2020-04-11,US,Illinois,Marshall,1,0,0
2020-04-11,US,Indiana,Marshall,14,0,0
2020-04-11,US,Iowa,Marshall,28,0,0
2020-04-11,US,Kentucky,Marshall,8,0,0
2020-04-11,US,Mississippi,Marshall,30,2,0
2020-04-11,US,Oklahoma,Marshall,1,0,0
2020-04-11,US,South Dakota,Marshall,1,0,0
2020-04-11,US,Tennessee,Marshall,9,1,0
2020-04-11,US,West Virginia,Marshall,6,0,0
2020-04-11,US,Florida,Martin,115,3,0
2020-04-11,US,Indiana,Martin,2,0,0
2020-04-11,US,Kentucky,Martin,1,0,0
2020-04-11,US,Minnesota,Martin,37,4,0
2020-04-11,US,North Carolina,Martin,5,0,0
2020-04-11,US,Texas,Martin,2,0,0
2020-04-11,US,Virginia,Martinsville,0,0,0
2020-04-11,US,Illinois,Mason,3,0,0
2020-04-11,US,Kentucky,Mason,3,0,0
2020-04-11,US,Michigan,Mason,2,0,0
2020-04-11,US,Texas,Mason,1,0,0
2020-04-11,US,Washington,Mason,18,0,0
2020-04-11,US,West Virginia,Mason,7,0,0
2020-04-11,US,Illinois,Massac,2,0,0
2020-04-11,US,Texas,Matagorda,49,3,0
2020-04-11,US,Alaska,Matanuska-Susitna,10,0,0
2020-04-11,US,Virginia,Mathews,2,0,0
2020-04-11,US,Hawaii,Maui,66,3,0
2020-04-11,US,Tennessee,Maury,32,0,0
2020-04-11,US,Texas,Maverick,9,0,0
2020-04-11,US,Oklahoma,Mayes,13,2,0
2020-04-11,US,Oklahoma,McClain,18,0,0
2020-04-11,US,South Dakota,McCook,2,1,0
2020-04-11,US,South Carolina,McCormick,3,1,0
2020-04-11,US,Kentucky,McCracken,16,1,0
2020-04-11,US,Kentucky,McCreary,3,0,0
2020-04-11,US,Texas,McCulloch,3,0,0
2020-04-11,US,Oklahoma,McCurtain,2,0,0
2020-04-11,US,Missouri,McDonald,4,0,0
2020-04-11,US,Illinois,McDonough,1,0,0
2020-04-11,US,North Carolina,McDowell,16,0,0
2020-04-11,US,West Virginia,McDowell,4,0,0
2020-04-11,US,Georgia,McDuffie,20,2,0
2020-04-11,US,Illinois,McHenry,220,6,0
2020-04-11,US,North Dakota,McHenry,1,1,0
2020-04-11,US,Georgia,McIntosh,3,0,0
2020-04-11,US,North Dakota,McIntosh,1,0,0
2020-04-11,US,Oklahoma,McIntosh,1,0,0
2020-04-11,US,Pennsylvania,McKean,2,0,0
2020-04-11,US,North Dakota,McKenzie,6,0,0
2020-04-11,US,New Mexico,McKinley,113,2,0
2020-04-11,US,Illinois,McLean,75,2,0
2020-04-11,US,Kentucky,McLean,5,1,0
2020-04-11,US,North Dakota,McLean,2,0,0
2020-04-11,US,Texas,McLennan,68,2,0
2020-04-11,US,Minnesota,McLeod,2,0,0
2020-04-11,US,Tennessee,McMinn,4,0,0
2020-04-11,US,Tennessee,McNairy,9,0,0
2020-04-11,US,Kansas,McPherson,13,0,0
2020-04-11,US,Kentucky,Meade,2,0,0
2020-04-11,US,South Dakota,Meade,1,0,0
2020-04-11,US,Montana,Meagher,1,0,0
2020-04-11,US,North Carolina,Mecklenburg,935,12,0
2020-04-11,US,Virginia,Mecklenburg,53,0,0
2020-04-11,US,Michigan,Mecosta,11,1,0
2020-04-11,US,Ohio,Medina,107,7,0
2020-04-11,US,Texas,Medina,12,1,0
2020-04-11,US,Minnesota,Meeker,2,0,0
2020-04-11,US,Ohio,Meigs,1,0,0
2020-04-11,US,Tennessee,Meigs,3,0,0
2020-04-11,US,Illinois,Menard,2,0,0
2020-04-11,US,California,Mendocino,4,0,0
2020-04-11,US,Kentucky,Menifee,3,0,0
2020-04-11,US,Michigan,Menominee,1,0,0
2020-04-11,US,Wisconsin,Menominee,1,0,0
2020-04-11,US,California,Merced,59,3,0
2020-04-11,US,Illinois,Mercer,2,0,0
2020-04-11,US,Kentucky,Mercer,4,0,0
2020-04-11,US,New Jersey,Mercer,1434,49,0
2020-04-11,US,North Dakota,Mercer,0,0,0
2020-04-11,US,Ohio,Mercer,12,1,0
2020-04-11,US,Pennsylvania,Mercer,38,0,0
2020-04-11,US,West Virginia,Mercer,8,0,0
2020-04-11,US,Georgia,Meriwether,22,0,0
2020-04-11,US,Nebraska,Merrick,2,0,0
2020-04-11,US,New Hampshire,Merrimack,66,0,0
2020-04-11,US,Colorado,Mesa,34,0,0
2020-04-11,US,Indiana,Miami,15,0,0
2020-04-11,US,Kansas,Miami,3,0,0
2020-04-11,US,Ohio,Miami,116,15,0
2020-04-11,US,Florida,Miami-Dade,6487,91,0
2020-04-11,US,Connecticut,Middlesex,290,18,0
2020-04-11,US,Massachusetts,Middlesex,4872,137,0
2020-04-11,US,New Jersey,Middlesex,5406,177,0
2020-04-11,US,Virginia,Middlesex,3,0,0
2020-04-11,US,Michigan,Midland,30,1,0
2020-04-11,US,Texas,Midland,31,1,0
2020-04-11,US,Pennsylvania,Mifflin,10,0,0
2020-04-11,US,Texas,Milam,7,0,0
2020-04-11,US,Arkansas,Miller,22,0,0
2020-04-11,US,Georgia,Miller,10,0,0
2020-04-11,US,Iowa,Mills,1,0,0
2020-04-11,US,Wisconsin,Milwaukee,1653,85,0
2020-04-11,US,South Dakota,Miner,1,0,0
2020-04-11,US,Colorado,Mineral,2,0,0
2020-04-11,US,West Virginia,Mineral,4,0,0
2020-04-11,US,Idaho,Minidoka,4,0,0
2020-04-11,US,South Dakota,Minnehaha,438,2,0
2020-04-11,US,Michigan,Missaukee,1,1,0
2020-04-11,US,Arkansas,Mississippi,7,0,0
2020-04-11,US,Montana,Missoula,29,1,0
2020-04-11,US,Georgia,Mitchell,135,13,0
2020-04-11,US,Iowa,Mitchell,2,0,0
2020-04-11,US,Kansas,Mitchell,2,0,0
2020-04-11,US,North Carolina,Mitchell,4,0,0
2020-04-11,US,Texas,Mitchell,1,0,0
2020-04-11,US,Alabama,Mobile,408,15,0
2020-04-11,US,Colorado,Moffat,3,0,0
2020-04-11,US,Arizona,Mohave,30,0,0
2020-04-11,US,Missouri,Moniteau,4,0,0
2020-04-11,US,New Jersey,Monmouth,3651,115,0
2020-04-11,US,California,Mono,21,1,0
2020-04-11,US,Iowa,Monona,6,0,0
2020-04-11,US,West Virginia,Monongalia,78,1,0
2020-04-11,US,Alabama,Monroe,6,1,0
2020-04-11,US,Arkansas,Monroe,1,0,0
2020-04-11,US,Florida,Monroe,58,3,0
2020-04-11,US,Georgia,Monroe,12,1,0
2020-04-11,US,Illinois,Monroe,43,1,0
2020-04-11,US,Indiana,Monroe,75,0,0
2020-04-11,US,Kentucky,Monroe,2,0,0
2020-04-11,US,Michigan,Monroe,183,5,0
2020-04-11,US,Mississippi,Monroe,31,2,0
2020-04-11,US,New York,Monroe,767,40,0
2020-04-11,US,Ohio,Monroe,2,0,0
2020-04-11,US,Pennsylvania,Monroe,774,22,0
2020-04-11,US,Tennessee,Monroe,8,0,0
2020-04-11,US,West Virginia,Monroe,1,0,0
2020-04-11,US,Wisconsin,Monroe,8,0,0
2020-04-11,US,Texas,Montague,2,0,0
2020-04-11,US,Michigan,Montcalm,21,1,0
2020-04-11,US,California,Monterey,79,3,0
2020-04-11,US,Colorado,Montezuma,12,1,0
2020-04-11,US,Alabama,Montgomery,102,4,0
2020-04-11,US,Illinois,Montgomery,8,1,0
2020-04-11,US,Indiana,Montgomery,21,0,0
2020-04-11,US,Iowa,Montgomery,1,0,0
2020-04-11,US,Kansas,Montgomery,14,0,0
2020-04-11,US,Kentucky,Montgomery,7,0,0
2020-04-11,US,Maryland,Montgomery,1537,36,0
2020-04-11,US,Mississippi,Montgomery,14,1,0
2020-04-11,US,Missouri,Montgomery,6,0,0
2020-04-11,US,New York,Montgomery,29,1,0
2020-04-11,US,North Carolina,Montgomery,13,1,0
2020-04-11,US,Ohio,Montgomery,175,5,0
2020-04-11,US,Pennsylvania,Montgomery,2053,60,0
2020-04-11,US,Tennessee,Montgomery,88,2,0
2020-04-11,US,Texas,Montgomery,251,5,0
2020-04-11,US,Virginia,Montgomery,31,0,0
2020-04-11,US,Pennsylvania,Montour,37,0,0
2020-04-11,US,Colorado,Montrose,38,3,0
2020-04-11,US,North Carolina,Moore,84,2,0
2020-04-11,US,Tennessee,Moore,0,0,0
2020-04-11,US,Texas,Moore,21,0,0
2020-04-11,US,Louisiana,Morehouse,31,2,0
2020-04-11,US,Alabama,Morgan,37,0,0
2020-04-11,US,Colorado,Morgan,51,0,0
2020-04-11,US,Georgia,Morgan,14,0,0
2020-04-11,US,Illinois,Morgan,10,1,0
2020-04-11,US,Indiana,Morgan,94,3,0
2020-04-11,US,Missouri,Morgan,1,0,0
2020-04-11,US,Ohio,Morgan,2,0,0
2020-04-11,US,Tennessee,Morgan,5,0,0
2020-04-11,US,West Virginia,Morgan,6,0,0
2020-04-11,US,Kansas,Morris,2,0,0
2020-04-11,US,New Jersey,Morris,2925,152,0
2020-04-11,US,Texas,Morris,3,0,0
2020-04-11,US,Ohio,Morrow,8,0,0
2020-04-11,US,Oregon,Morrow,5,0,0
2020-04-11,US,Kansas,Morton,1,0,0
2020-04-11,US,North Dakota,Morton,19,1,0
2020-04-11,US,Illinois,Moultrie,3,0,0
2020-04-11,US,North Dakota,Mountrail,21,0,0
2020-04-11,US,Minnesota,Mower,23,0,0
2020-04-11,US,Kentucky,Muhlenberg,26,0,0
2020-04-11,US,Oregon,Multnomah,317,17,0
2020-04-11,US,Georgia,Murray,14,0,0
2020-04-11,US,Minnesota,Murray,1,0,0
2020-04-11,US,Iowa,Muscatine,91,1,0
2020-04-11,US,Georgia,Muscogee,144,4,0
2020-04-11,US,Michigan,Muskegon,57,4,0
2020-04-11,US,Ohio,Muskingum,8,0,0
2020-04-11,US,Oklahoma,Muskogee,21,2,0
2020-04-11,US,Montana,Musselshell,1,0,0
2020-04-11,US,Texas,Nacogdoches,31,3,0
2020-04-11,US,California,Napa,32,2,0
2020-04-11,US,North Carolina,Nash,32,1,0
2020-04-11,US,Florida,Nassau,33,0,0
2020-04-11,US,New York,Nassau,22584,792,0
2020-04-11,US,Louisiana,Natchitoches,33,0,0
2020-04-11,US,Wyoming,Natrona,32,0,0
2020-04-11,US,Arizona,Navajo,321,1,0
2020-04-11,US,Texas,Navarro,12,2,0
2020-04-11,US,Kentucky,Nelson,7,0,0
2020-04-11,US,Virginia,Nelson,4,0,0
2020-04-11,US,Nebraska,Nemaha,1,0,0
2020-04-11,US,Kansas,Neosho,2,0,0
2020-04-11,US,Mississippi,Neshoba,26,0,0
2020-04-11,US,Arkansas,Nevada,1,0,0
2020-04-11,US,California,Nevada,34,1,0
2020-04-11,US,Delaware,New Castle,807,19,0
2020-04-11,US,North Carolina,New Hanover,55,0,0
2020-04-11,US,Connecticut,New Haven,2715,107,0
2020-04-11,US,Virginia,New Kent,12,0,0
2020-04-11,US,Connecticut,New London,185,7,0
2020-04-11,US,Missouri,New Madrid,6,0,0
2020-04-11,US,New York,New York City,98308,6367,0
2020-04-11,US,Michigan,Newaygo,6,0,0
2020-04-11,US,South Carolina,Newberry,13,1,0
2020-04-11,US,Rhode Island,Newport,74,0,0
2020-04-11,US,Virginia,Newport News,75,1,0
2020-04-11,US,Arkansas,Newton,1,0,0
2020-04-11,US,Georgia,Newton,77,3,0
2020-04-11,US,Indiana,Newton,9,1,0
2020-04-11,US,Mississippi,Newton,12,0,0
2020-04-11,US,Missouri,Newton,8,0,0
2020-04-11,US,Texas,Newton,2,0,0
2020-04-11,US,Idaho,Nez Perce,19,5,0
2020-04-11,US,New York,Niagara,167,4,0
2020-04-11,US,Kentucky,Nicholas,1,0,0
2020-04-11,US,West Virginia,Nicholas,2,0,0
2020-04-11,US,Minnesota,Nicollet,6,1,0
2020-04-11,US,Wyoming,Niobrara,1,0,0
2020-04-11,US,Indiana,Noble,14,1,0
2020-04-11,US,Ohio,Noble,1,0,0
2020-04-11,US,Oklahoma,Noble,6,0,0
2020-04-11,US,Minnesota,Nobles,1,0,0
2020-04-11,US,Missouri,Nodaway,2,0,0
2020-04-11,US,Massachusetts,Norfolk,2395,79,0
2020-04-11,US,Virginia,Norfolk,90,0,0
2020-04-11,US,North Carolina,Northampton,61,1,0
2020-04-11,US,Pennsylvania,Northampton,1039,23,0
2020-04-11,US,Virginia,Northampton,4,0,0
2020-04-11,US,Pennsylvania,Northumberland,31,0,0
2020-04-11,US,Virginia,Northumberland,4,0,0
2020-04-11,US,Virginia,Norton,0,0,0
2020-04-11,US,Virginia,Nottoway,4,0,0
2020-04-11,US,Oklahoma,Nowata,10,0,0
2020-04-11,US,Mississippi,Noxubee,6,0,0
2020-04-11,US,Texas,Nueces,72,0,0
2020-04-11,US,Nevada,Nye,10,0,0
2020-04-11,US,Iowa,O'Brien,3,0,0
2020-04-11,US,Michigan,Oakland,4802,316,0
2020-04-11,US,Tennessee,Obion,7,1,0
2020-04-11,US,New Jersey,Ocean,3403,132,0
2020-04-11,US,Michigan,Oceana,3,1,0
2020-04-11,US,Georgia,Oconee,36,1,0
2020-04-11,US,South Carolina,Oconee,13,0,0
2020-04-11,US,Wisconsin,Oconto,3,0,0
2020-04-11,US,Michigan,Ogemaw,4,0,0
2020-04-11,US,South Dakota,Oglala Lakota,1,0,0
2020-04-11,US,Illinois,Ogle,16,0,0
2020-04-11,US,Georgia,Oglethorpe,12,1,0
2020-04-11,US,Indiana,Ohio,1,0,0
2020-04-11,US,Kentucky,Ohio,8,0,0
2020-04-11,US,West Virginia,Ohio,21,0,0
2020-04-11,US,Florida,Okaloosa,91,1,0
2020-04-11,US,Washington,Okanogan,14,0,0
2020-04-11,US,Florida,Okeechobee,5,0,0
2020-04-11,US,Oklahoma,Okfuskee,1,0,0
2020-04-11,US,Oklahoma,Oklahoma,425,19,0
2020-04-11,US,Oklahoma,Okmulgee,13,0,0
2020-04-11,US,Mississippi,Oktibbeha,36,1,0
2020-04-11,US,Kentucky,Oldham,11,0,0
2020-04-11,US,Texas,Oldham,3,1,0
2020-04-11,US,North Dakota,Oliver,1,0,0
2020-04-11,US,Minnesota,Olmsted,132,2,0
2020-04-11,US,New York,Oneida,181,3,0
2020-04-11,US,Wisconsin,Oneida,5,0,0
2020-04-11,US,New York,Onondaga,456,8,0
2020-04-11,US,North Carolina,Onslow,34,1,0
2020-04-11,US,New York,Ontario,56,0,0
2020-04-11,US,Michigan,Ontonagon,0,0,0
2020-04-11,US,California,Orange,1221,18,0
2020-04-11,US,Florida,Orange,914,13,0
2020-04-11,US,Indiana,Orange,16,3,0
2020-04-11,US,New York,Orange,4847,132,0
2020-04-11,US,North Carolina,Orange,141,2,0
2020-04-11,US,Texas,Orange,33,0,0
2020-04-11,US,Vermont,Orange,5,0,0
2020-04-11,US,Virginia,Orange,13,0,0
2020-04-11,US,South Carolina,Orangeburg,37,0,0
2020-04-11,US,Missouri,Oregon,1,0,0
2020-04-11,US,Louisiana,Orleans,5535,232,0
2020-04-11,US,New York,Orleans,24,0,0
2020-04-11,US,Vermont,Orleans,8,0,0
2020-04-11,US,Kansas,Osage,3,0,0
2020-04-11,US,Missouri,Osage,4,0,0
2020-04-11,US,Oklahoma,Osage,45,7,0
2020-04-11,US,Kansas,Osborne,2,0,0
2020-04-11,US,Florida,Osceola,317,5,0
2020-04-11,US,Iowa,Osceola,1,0,0
2020-04-11,US,Michigan,Osceola,4,0,0
2020-04-11,US,Michigan,Oscoda,4,0,0
2020-04-11,US,New York,Oswego,37,2,0
2020-04-11,US,Colorado,Otero,5,0,0
2020-04-11,US,New Mexico,Otero,3,0,0
2020-04-11,US,Nebraska,Otoe,1,0,0
2020-04-11,US,Michigan,Otsego,31,2,0
2020-04-11,US,New York,Otsego,43,1,0
2020-04-11,US,Kansas,Ottawa,3,0,0
2020-04-11,US,Michigan,Ottawa,64,2,0
2020-04-11,US,Ohio,Ottawa,10,0,0
2020-04-11,US,Oklahoma,Ottawa,16,0,0
2020-04-11,US,Minnesota,Otter Tail,4,0,0
2020-04-11,US,Arkansas,Ouachita,5,0,0
2020-04-11,US,Louisiana,Ouachita,350,5,0
2020-04-11,US,Colorado,Ouray,4,1,0
2020-04-11,US,Colorado,Out of CO,0,1,0
2020-04-11,US,Hawaii,Out of HI,2,0,0
2020-04-11,US,Michigan,Out of MI,140,1,0
2020-04-11,US,Oklahoma,Out of OK,0,0,0
2020-04-11,US,Tennessee,Out of TN,276,1,0
2020-04-11,US,Wisconsin,Outagamie,29,2,0
2020-04-11,US,Tennessee,Overton,5,0,0
2020-04-11,US,Indiana,Owen,18,1,0
2020-04-11,US,Idaho,Owyhee,4,0,0
2020-04-11,US,Maine,Oxford,13,0,0
2020-04-11,US,Wisconsin,Ozaukee,72,9,0
2020-04-11,US,Washington,Pacific,1,0,0
2020-04-11,US,Iowa,Page,3,0,0
2020-04-11,US,Virginia,Page,6,0,0
2020-04-11,US,Florida,Palm Beach,1441,80,0
2020-04-11,US,Texas,Palo Pinto,4,1,0
2020-04-11,US,North Carolina,Pamlico,5,0,0
2020-04-11,US,Mississippi,Panola,22,2,0
2020-04-11,US,Texas,Panola,13,1,0
2020-04-11,US,Colorado,Park,6,0,0
2020-04-11,US,Montana,Park,7,0,0
2020-04-11,US,Wyoming,Park,1,0,0
2020-04-11,US,Indiana,Parke,7,0,0
2020-04-11,US,Texas,Parker,13,0,0
2020-04-11,US,Florida,Pasco,148,2,0
2020-04-11,US,North Carolina,Pasquotank,15,0,0
2020-04-11,US,New Jersey,Passaic,5295,119,0
2020-04-11,US,Virginia,Patrick,0,0,0
2020-04-11,US,Georgia,Paulding,76,2,0
2020-04-11,US,Ohio,Paulding,3,0,0
2020-04-11,US,Oklahoma,Pawnee,26,2,0
2020-04-11,US,Idaho,Payette,8,0,0
2020-04-11,US,Oklahoma,Payne,28,0,0
2020-04-11,US,Georgia,Peach,21,2,0
2020-04-11,US,Mississippi,Pearl River,82,6,0
2020-04-11,US,Texas,Pecos,1,0,0
2020-04-11,US,Missouri,Pemiscot,4,0,0
2020-04-11,US,Washington,Pend Oreille,1,0,0
2020-04-11,US,North Carolina,Pender,5,0,0
2020-04-11,US,Kentucky,Pendleton,3,0,0
2020-04-11,US,West Virginia,Pendleton,1,0,0
2020-04-11,US,South Dakota,Pennington,8,1,0
2020-04-11,US,Maine,Penobscot,34,0,0
2020-04-11,US,Illinois,Peoria,23,1,0
2020-04-11,US,Wisconsin,Pepin,0,0,0
2020-04-11,US,North Carolina,Perquimans,4,0,0
2020-04-11,US,Alabama,Perry,4,0,0
2020-04-11,US,Arkansas,Perry,2,0,0
2020-04-11,US,Illinois,Perry,1,0,0
2020-04-11,US,Indiana,Perry,3,0,0
2020-04-11,US,Kentucky,Perry,3,0,0
2020-04-11,US,Mississippi,Perry,16,1,0
2020-04-11,US,Missouri,Perry,34,0,0
2020-04-11,US,Ohio,Perry,8,0,0
2020-04-11,US,Pennsylvania,Perry,16,1,0
2020-04-11,US,Tennessee,Perry,3,0,0
2020-04-11,US,North Carolina,Person,8,0,0
2020-04-11,US,Alaska,Petersburg,2,0,0
2020-04-11,US,Virginia,Petersburg,17,0,0
2020-04-11,US,Missouri,Pettis,4,0,0
2020-04-11,US,Missouri,Phelps,1,0,0
2020-04-11,US,Nebraska,Phelps,1,0,0
2020-04-11,US,Pennsylvania,Philadelphia,6022,137,0
2020-04-11,US,Arkansas,Phillips,3,0,0
2020-04-11,US,Colorado,Phillips,4,0,0
2020-04-11,US,Kansas,Phillips,1,0,0
2020-04-11,US,Illinois,Piatt,6,0,0
2020-04-11,US,Ohio,Pickaway,51,0,0
2020-04-11,US,Alabama,Pickens,21,0,0
2020-04-11,US,Georgia,Pickens,10,2,0
2020-04-11,US,South Carolina,Pickens,28,0,0
2020-04-11,US,Georgia,Pierce,45,2,0
2020-04-11,US,Nebraska,Pierce,1,0,0
2020-04-11,US,North Dakota,Pierce,2,0,0
2020-04-11,US,Washington,Pierce,922,19,0
2020-04-11,US,Wisconsin,Pierce,7,0,0
2020-04-11,US,Alabama,Pike,18,0,0
2020-04-11,US,Arkansas,Pike,2,0,0
2020-04-11,US,Georgia,Pike,15,0,0
2020-04-11,US,Illinois,Pike,1,0,0
2020-04-11,US,Kentucky,Pike,1,0,0
2020-04-11,US,Mississippi,Pike,47,1,0
2020-04-11,US,Missouri,Pike,6,0,0
2020-04-11,US,Ohio,Pike,1,0,0
2020-04-11,US,Pennsylvania,Pike,208,6,0
2020-04-11,US,Arizona,Pima,591,16,0
2020-04-11,US,Arizona,Pinal,146,0,0
2020-04-11,US,Minnesota,Pine,3,0,0
2020-04-11,US,Florida,Pinellas,444,12,0
2020-04-11,US,Minnesota,Pipestone,1,0,0
2020-04-11,US,Colorado,Pitkin,47,2,0
2020-04-11,US,North Carolina,Pitt,62,1,0
2020-04-11,US,Oklahoma,Pittsburg,8,0,0
2020-04-11,US,Virginia,Pittsylvania,4,0,0
2020-04-11,US,California,Placer,123,4,0
2020-04-11,US,Louisiana,Plaquemines,136,11,0
2020-04-11,US,Missouri,Platte,25,0,0
2020-04-11,US,Nebraska,Platte,6,0,0
2020-04-11,US,Wyoming,Platte,0,0,0
2020-04-11,US,West Virginia,Pleasants,1,0,0
2020-04-11,US,California,Plumas,4,0,0
2020-04-11,US,Iowa,Plymouth,4,0,0
2020-04-11,US,Massachusetts,Plymouth,1809,51,0
2020-04-11,US,Arkansas,Poinsett,7,0,0
2020-04-11,US,Louisiana,Pointe Coupee,40,2,0
2020-04-11,US,Arkansas,Polk,6,0,0
2020-04-11,US,Florida,Polk,242,8,0
2020-04-11,US,Georgia,Polk,21,0,0
2020-04-11,US,Iowa,Polk,163,4,0
2020-04-11,US,Minnesota,Polk,1,0,0
2020-04-11,US,Missouri,Polk,1,0,0
2020-04-11,US,Nebraska,Polk,1,0,0
2020-04-11,US,North Carolina,Polk,9,0,0
2020-04-11,US,Oregon,Polk,29,1,0
2020-04-11,US,Tennessee,Polk,5,0,0
2020-04-11,US,Texas,Polk,9,0,0
2020-04-11,US,Wisconsin,Polk,1,0,0
2020-04-11,US,Mississippi,Pontotoc,14,1,0
2020-04-11,US,Oklahoma,Pontotoc,9,0,0
2020-04-11,US,Arkansas,Pope,26,0,0
2020-04-11,US,Virginia,Poquoson,6,0,0
2020-04-11,US,Ohio,Portage,134,14,0
2020-04-11,US,Wisconsin,Portage,4,0,0
2020-04-11,US,Indiana,Porter,107,1,0
2020-04-11,US,Virginia,Portsmouth,49,0,0
2020-04-11,US,Indiana,Posey,5,0,0
2020-04-11,US,Kansas,Pottawatomie,5,0,0
2020-04-11,US,Oklahoma,Pottawatomie,25,3,0
2020-04-11,US,Iowa,Pottawattamie,12,0,0
2020-04-11,US,Pennsylvania,Potter,4,0,0
2020-04-11,US,Texas,Potter,66,2,0
2020-04-11,US,Kentucky,Powell,1,0,0
2020-04-11,US,Idaho,Power,2,0,0
2020-04-11,US,Iowa,Poweshiek,6,1,0
2020-04-11,US,Virginia,Powhatan,5,0,0
2020-04-11,US,Arkansas,Prairie,2,0,0
2020-04-11,US,Kansas,Pratt,1,0,0
2020-04-11,US,Ohio,Preble,11,1,0
2020-04-11,US,Mississippi,Prentiss,12,0,0
